"","state","abbreviation","v1","rating","plan","type","ncqa","consumersat","prevention","treatment","instype","plantype","year","pop_2016.x","pct_pop_age0-18_2016","pct_pop_age19-25_2016","pct_pop_age26-34_2016","pct_pop_age35-54_2016","pct_pop_age55-64_2016","pct_pop_age65_2016","pct_citizen_2016","pct_male_2016","pct_female_2016","pct_white_2016","pct_black_2016","pct_hispanic_2016","pct_asian_2016","pct_native_2016","pct_pacific_2016","pct_two_or_more_races_2016","pct_fpv<100_2016","pct_fpv100-199_2016","pct_fpv200-399_2016","pct_fpv>400_2016","med_house_income_2016","pct_unemployed_2016","avg_monthly_SNAP_2016","expend_per_cap_2016","forclosure_rate_2016","pct_change_monthly_umployment_2016","pct_change_monthly_SNAP_2016","economic_distress_rank_2016","pct_any_mental_illness_2016","pct_serious_mental_illness_2016","cancer_death_rate_2016","death_rate_2016","cvs_death_rate_2016","firearm_death_rate_2016","opioid_od_death_rate_2016","all_drug_od_death_rate_2016","flu_pna_death_2016","pct_smoke_2016","pct_reported_poor_health_2016","expansion_2017","total_medicaid_enroll_2017","expansion_group_enrolled_2017","expansion_group_newly_eligible_enrolled_2017","hosp_expense_inpatient_day_2016","hosp_rate_gov_hosp_2016","hosp_rate_nonprofit_hosp_2016","hosp_rate_forprofit_hosp_2016","hosp_rate_total_2016","pct_uninsured_2013","pct_uninsured_2016","pct_change_uninsured_2013_2016","herfindahl_hirschman_Index_2016","market_share_largest_insure_2016","no_insure_>5%_mark_share_2016","gross_margins_per_member_2016","total_pc_hpsa_2017","pop_hpsa_2017","pct_needs_met_2017","no_practitioners_needed_2017","pct_hdhp_2017","avg_fam_prem_employee_cont_2016","avg_fam_prem_employer_cont_2016","avg_fam_prem_total_2016","avg_sing_prem_employee_cont_2016","avg_sing_prem_employer_cont_2016","avg_sing_prem_total_2016","hc_exp_per_cap_2014","avg_bench_mktplace_prem","pct_pot_mkt_pop_enrol_2016","no_insur_provid_2016","insur_spend_per_cap_2014","pct_not_hav_pcp_2016","quality_rank_2016","quality_value_2016","no_pcp_2018","no_specialist_2018","no_total_md_2018","pop_2016.y","land_area","pop_density","pct_disability_2016","num_gov_beds_2016","num_non_profit_beds_2016","num_for_profit_beds_2016","num_total_beds_2016","no_pcp_per_pop","no_specialists_per_pop","no_total_md_pop","rx_opioid_deaths_16.x","pct_no_place_care_2014.x","doc_dens","insured_dens","pct_non_citizen_2016","rx_opioid_deaths_16.y","pct_no_place_care_2014.y","rx_opioid_deaths_16","pct_no_place_care_2014"
"438","South Carolina","SC",1487,2.5,"Aetna Life Insurance Company (South Carolina)","PPO","Yes",3,2,1.5,"Commercial","Aetna",2016,4908400,24,8,11,26,14,17,97,48,52,0.65,0.26,0.05,0.02,NA,NA,NA,14.27,18.01,30.4,37.32,54336,4.5,805012,4626,795,-12.8,-6,29,17.5,3.9,167.7,829.8,173.8,17.7,13.1,18.1,12,20,20,0,1214300,NA,NA,1941.32,144,270,151,565,22.6,14.7,-7.9,8149,90,2,26,103,2230932,69.48,232,55.9,5007,12666,17673,1361,4436,5797,7311,301,44,3,4235,21.6,42,-0.532,6361,6435,12796,4908400,30111,163.010195609578,15,0.6,1.1,0.7,2.5,1.29594165104718,1.31101784695624,2.60695949800342,540,0.187,0.424960977715785,6.24692637242204,3,540,0.187,540,0.187
"439","South Carolina","SC",1580,2.5,"BlueChoice HealthPlan of South Carolina","HMO/POS","Yes",3,2.5,2,"Commercial","Blue",2016,4908400,24,8,11,26,14,17,97,48,52,0.65,0.26,0.05,0.02,NA,NA,NA,14.27,18.01,30.4,37.32,54336,4.5,805012,4626,795,-12.8,-6,29,17.5,3.9,167.7,829.8,173.8,17.7,13.1,18.1,12,20,20,0,1214300,NA,NA,1941.32,144,270,151,565,22.6,14.7,-7.9,8149,90,2,26,103,2230932,69.48,232,55.9,5007,12666,17673,1361,4436,5797,7311,301,44,3,4235,21.6,42,-0.532,6361,6435,12796,4908400,30111,163.010195609578,15,0.6,1.1,0.7,2.5,1.29594165104718,1.31101784695624,2.60695949800342,540,0.187,0.424960977715785,6.24692637242204,3,540,0.187,540,0.187
"440","South Dakota","SD",9115,4,"Medica Insurance Company (MIC)","PPO","Yes",3,3.5,4,"Commercial","Medica ",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"441","South Dakota","SD",10113,4,"Medica Self-Insured (MSI)","PPO","Yes",3,3.5,4,"Commercial","Medica ",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"442","South Dakota","SD",11106,4,"Sanford Health Plan","HMO","Yes",3,3,4,"Commercial","Other",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"443","South Dakota","SD",1298,3,"Avera Health Plans, Inc.","HMO","Yes",3.5,2,3,"Commercial","Other",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"444","South Dakota","SD",1396,2.5,"Cigna Health and Life Insurance Company - Montana/South Dakota","PPO","Yes",3.5,2,2,"Commercial","Cigna",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"445","South Dakota","SD",1490,2.5,"Connecticut General Life Insurance Company - Montana/South Dakota","PPO","Yes",3.5,2,2,"Commercial","Connecticut General",2016,855400,27,9,11,22,13,18,99,50,50,0.82,0.02,0.05,NA,NA,"<.01",0.02,14.49,16.05,30.37,39.09,57450,2.9,95983,4821,4876,-5.3,-2.2,37,17.3,4,156.7,719.5,153.4,13.4,5,8.4,16.7,18.1,13,0,109100,NA,NA,1333.03,56,1061,32,1150,17.3,12,-5.4,3608,48,3,6,94,258414,43.82,45,72.6,5386,11731,17117,1200,4681,5881,8933,329,24,2,4335,24,24,0.169,1082,951,2033,855400,75898,11.2703892065667,12,0.2,4.3,0.2,4.7,1.2649053074585,1.11176057984569,2.37666588730418,33,0.121,0.0267859495638884,0.32143139476666,1,33,0.121,33,0.121
"446","Tennessee","TN",9117,4,"BlueCross BlueShield of Tennessee, Inc.","PPO","Yes",4.5,3,3,"Commercial","Blue",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"447","Tennessee","TN",10115,4,"Cigna HealthCare of Tennessee, Inc.","HMO/POS","Yes",4,3,3,"Commercial","Cigna",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"448","Tennessee","TN",11108,3.5,"Aetna Health Inc. (Pennsylvania) - Tennessee","HMO/POS","Yes",3.5,NA,2.5,"Commercial","Aetna",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"449","Tennessee","TN",1299,3.5,"Cigna Health and Life Insurance Company - Tennessee","PPO","Yes",3.5,3,3,"Commercial","Cigna",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"450","Tennessee","TN",1397,3.5,"Connecticut General Life Insurance Company - Tennessee","PPO","Yes",3.5,3,3,"Commercial","Connecticut General",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"451","Tennessee","TN",1491,3.5,"Humana Health Plan Inc. - Tennessee","HMO/POS","Yes",4,2.5,2.5,"Commercial","Humana",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"452","Tennessee","TN",1583,3.5,"UnitedHealthcare Plan of the River Valley, Inc.","HMO/POS","Yes",3.5,2.5,3,"Commercial","United",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"453","Tennessee","TN",1677,3.5,"UnitedHealthcare Services Company of the River Valley, Inc.","HMO/POS","Yes",3.5,2.5,3,"Commercial","United",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"454","Tennessee","TN",1773,3,"United Healthcare Services, Inc (Tennessee)","PPO","Yes",3.5,2.5,2.5,"Commercial","United",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"455","Tennessee","TN",1864,3,"UnitedHealthcare Insurance Company (Tennessee)","PPO","Yes",3.5,2.5,2.5,"Commercial","United",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"456","Tennessee","TN",1961,2.5,"Aetna Life Insurance Company (Tennessee)","PPO","Yes",4,2,1.5,"Commercial","Aetna",2016,6674100,23,9,13,25,14,16,96,49,51,0.73,0.17,0.06,0.02,NA,NA,0.02,15.14,18.71,29.72,36.43,51344,4.9,1113231,4801,1398,-11.4,-8.9,45,19.1,4.9,179.9,886.3,198.8,17.1,18.1,24.5,20.1,22.1,20.5,0,1728300,NA,NA,1809.7,112,378,186,676,20.2,13.5,-6.7,3903,58,4,2,139,2448935,70.21,245,66.4,4689,12032,16721,1230,4313,5543,7372,287,37,4,4680,22,44,-0.626,8842,10031,18873,6674100,41220,161.914119359534,15.6,0.5,1.5,0.9,2.9,1.32482282255285,1.50297418378508,2.82779700633793,1009,0.143,0.457860262008734,6.1811135371179,4,1009,0.143,1009,0.143
"457","Texas","TX",9120,4,"Scott and White Health Plan","HMO/POS","Yes",4,3.5,3,"Commercial","Other",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"458","Texas","TX",10118,3.5,"Aetna Health Inc. (Texas)","HMO/POS","Yes",3.5,3,3,"Commercial","Aetna",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"459","Texas","TX",11111,3.5,"Cigna Health and Life Insurance Company - Texas","PPO","Yes",3.5,3,3,"Commercial","Cigna",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"460","Texas","TX",12102,3.5,"Community First Health Plans, Inc.","HMO/POS","Yes",2.5,3,3,"Commercial","Other",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"461","Texas","TX",13100,3.5,"Connecticut General Life Insurance Company - Texas","PPO","Yes",3.5,3,3,"Commercial","Connecticut General",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"462","Texas","TX",1494,3.5,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Austin, TX","HMO/POS","Yes",2,3,3,"Commercial","Humana",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"463","Texas","TX",1586,3.5,"United Healthcare Services, Inc (Texas)","PPO","Yes",3.5,3,2.5,"Commercial","United",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"464","Texas","TX",1680,3.5,"UnitedHealthcare Insurance Company (Texas)","PPO","Yes",3.5,3,2.5,"Commercial","United",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"465","Texas","TX",1776,3,"Aetna Life Insurance Company (Texas)","PPO","Yes",2.5,2.5,3,"Commercial","Aetna",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"466","Texas","TX",1867,3,"Cigna HealthCare of Texas, Inc.","HMO/POS","Yes",3,2.5,2,"Commercial","Cigna",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"467","Texas","TX",1963,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Houston, TX","HMO/POS","Yes",2.5,2.5,2,"Commercial","Humana",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
"468","Texas","TX",2053,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Corpus Christi, TX","HMO/POS","Yes",3,3,2,"Commercial","Humana",2016,27677200,28,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,"<.01",NA,0.01,13.83,17.93,29.83,38.4,58146,4.7,3768472,4406,2233,5.9,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.3,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7,2322,44,6,-8,463,5729488,67.34,724,60.1,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.672854448407,11.8,0.4,1,0.9,2.2,1.09862991921148,1.2110690387756,2.30969895798708,797,0.254,0.244072481807005,5.54044533701902,11,797,0.254,797,0.254
